FeatureIndex_1,FeatureIndex_2,FeatureIndex_3,FeatureIndex_4,FeatureIndex_5,FeatureIndex_6,FeatureIndex_7,FeatureIndex_8,FeatureIndex_9,FeatureIndex_10,FeatureIndex_11,FeatureIndex_12,FeatureIndex_13,FeatureIndex_14,FeatureIndex_15,FeatureIndex_16,FeatureIndex_17,FeatureIndex_18,FeatureIndex_19,FeatureIndex_20,FeatureIndex_21,FeatureIndex_22,FeatureIndex_23,FeatureIndex_24,FeatureIndex_25,FeatureIndex_26,FeatureIndex_27,FeatureIndex_28,FeatureIndex_29,FeatureIndex_30,FeatureIndex_31,FeatureIndex_32,FeatureIndex_33,FeatureIndex_34,FeatureIndex_35,FeatureIndex_36,FeatureIndex_37,FeatureIndex_38,FeatureIndex_39,FeatureIndex_40,FeatureIndex_41,FeatureIndex_42,FeatureIndex_43,FeatureIndex_44,FeatureIndex_45,FeatureIndex_46,FeatureIndex_47,FeatureIndex_48,FeatureIndex_49,FeatureIndex_50,FeatureIndex_51,FeatureIndex_52,FeatureIndex_53,FeatureIndex_54,FeatureIndex_55,FeatureIndex_56,FeatureIndex_57,FeatureIndex_58,FeatureIndex_59,FeatureIndex_60,FeatureIndex_61,FeatureIndex_62,FeatureIndex_63,FeatureIndex_64,TransientName
6,9,8,8,8,23,23,1,0,7,12,23,16,21,4,10,20,7,21,10,10,21,17,18,23,11,14,10,10,21,21,14,14,10,16,10,7,10,14,14,13,18,21,21,3,14,21,15,3,14,14,21,21,1,0,0,17,20,0,19,6,6,9,9,SN2019vsa
20,11,20,14,12,12,11,14,13,18,18,3,18,3,13,23,20,3,11,1,11,2,5,18,11,11,10,22,22,7,18,20,23,18,12,7,4,21,23,11,3,18,1,11,11,1,11,21,12,23,14,20,11,14,14,11,18,3,18,13,14,5,11,11,SN2019qug
9,9,6,6,6,9,9,9,6,19,11,11,11,2,19,6,19,23,18,21,10,18,18,0,0,14,10,4,4,7,18,1,0,23,18,7,4,7,18,19,6,11,11,18,21,18,18,0,6,19,19,11,19,11,19,6,9,9,9,9,9,9,9,9,ASASSN-15nn
9,8,3,20,5,1,19,13,6,23,13,14,16,16,16,1,19,14,3,21,7,10,21,21,1,21,14,22,4,10,21,21,3,21,16,10,4,21,10,21,3,21,10,10,10,20,17,21,0,1,13,23,18,14,21,8,0,3,20,3,13,8,6,6,SN2009kn
3,0,0,11,19,0,9,9,1,18,7,10,10,12,18,6,20,4,7,7,7,18,12,3,3,12,21,4,4,17,21,3,15,13,14,4,4,7,21,3,19,17,21,10,7,21,3,3,6,10,12,10,16,18,1,1,9,9,6,0,8,6,6,0,SN2014ds
18,12,13,18,11,14,20,18,11,18,18,2,22,14,14,14,21,20,19,22,22,10,1,20,18,3,16,22,22,10,20,14,23,3,23,22,22,10,23,20,14,23,23,10,22,14,14,14,13,5,2,14,21,3,20,3,20,21,13,18,13,18,14,13,SN2009hu
6,2,8,8,8,8,6,6,0,19,1,11,11,11,2,8,19,11,11,10,21,18,11,8,19,12,21,4,4,18,21,2,0,18,18,21,4,18,21,1,0,19,18,12,10,21,11,0,2,2,8,2,11,19,8,2,6,0,19,8,6,6,8,6,SN2007ff
8,8,3,1,19,2,8,2,19,7,4,4,17,13,19,8,2,10,7,17,22,21,7,19,8,12,7,4,4,7,22,1,19,1,7,4,4,10,10,2,8,8,3,10,7,7,21,19,2,8,8,11,20,18,8,19,19,2,2,0,8,8,8,2,SN2019qwo
6,6,19,0,0,6,0,9,6,11,18,18,21,18,11,9,1,21,23,11,18,21,18,13,0,23,16,4,4,7,16,19,21,18,7,7,4,10,21,5,15,13,18,12,18,20,17,12,8,14,16,16,21,7,21,0,0,9,0,5,15,20,9,9,ASASSN-15lf
3,11,18,14,18,3,11,14,3,18,18,1,20,18,3,21,18,3,1,10,10,5,23,11,18,11,17,4,22,22,3,11,18,11,7,4,4,22,18,13,18,18,20,21,16,1,18,5,20,23,3,13,11,18,14,14,1,14,18,3,13,20,13,3,PTF12grj
6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,2,1,1,0,6,6,8,4,4,3,0,6,6,0,23,21,4,8,0,0,0,19,19,19,8,6,6,6,0,0,8,6,6,6,6,6,6,6,6,6,6,6,6,6,SDSS-IISN17625
5,20,1,5,11,5,15,20,3,5,3,15,0,5,5,19,20,19,15,11,12,18,11,12,5,11,7,4,4,4,20,5,12,17,7,4,4,7,19,20,20,5,18,20,20,0,5,11,19,1,5,19,19,11,19,5,11,5,20,5,20,11,20,11,SN2016glr
19,19,19,0,0,19,6,19,19,0,19,0,6,6,0,8,19,6,9,19,20,12,20,0,0,0,12,4,4,7,5,0,0,12,10,17,4,11,6,0,19,11,5,5,0,6,6,19,0,8,6,0,0,0,0,19,8,19,0,19,0,0,19,0,SN2007gu
16,23,5,23,20,18,3,18,21,22,21,23,18,14,1,12,3,7,10,19,5,3,12,18,14,3,3,10,10,1,14,2,18,21,14,12,12,20,3,18,21,3,23,5,13,3,1,13,14,14,21,3,14,11,12,18,14,13,14,23,23,18,18,18,SN2007dn
18,21,11,12,10,10,18,14,23,14,18,18,20,11,21,13,18,3,20,3,12,12,13,21,3,18,11,10,7,5,3,18,14,13,13,21,21,20,21,11,18,3,23,20,3,5,16,13,13,3,14,23,21,13,13,13,13,13,12,18,16,20,14,13,SDSS-IISN21397
12,20,12,20,18,16,5,18,13,5,20,11,13,18,11,5,20,11,11,19,11,20,20,13,3,11,2,22,22,11,20,2,3,20,23,23,7,19,20,20,3,11,5,23,11,20,11,5,5,3,5,11,19,20,3,20,18,18,13,20,13,5,12,20,SDSS-IISN19608
22,16,7,7,21,11,6,9,22,2,7,4,7,1,2,9,4,16,16,17,7,3,1,6,7,10,10,17,7,12,1,6,7,7,10,7,7,17,14,8,23,12,10,3,13,13,18,6,2,3,13,13,1,3,11,6,9,1,13,15,0,0,6,6,PS1-14xw
9,8,11,0,19,19,5,6,1,17,10,21,10,10,17,1,21,21,14,21,21,18,14,7,14,10,16,22,22,10,10,21,1,16,22,22,22,10,10,23,21,11,18,14,14,7,8,3,21,11,14,21,10,11,1,21,6,0,6,6,0,0,6,0,SN2000bh
3,20,20,5,20,5,11,11,20,20,23,5,5,11,20,11,20,19,20,13,3,15,20,20,11,3,5,4,22,13,19,20,3,20,5,7,4,3,20,12,23,11,5,1,5,11,5,11,11,2,20,5,5,1,20,11,11,12,20,3,11,20,18,20,SN2016brp
2,19,3,7,13,3,8,11,1,19,5,7,7,13,8,2,2,19,3,17,22,13,1,2,19,19,15,4,22,7,15,2,2,2,5,4,7,7,15,19,2,1,15,4,17,13,19,2,19,2,5,7,17,13,1,19,2,2,19,17,7,13,19,19,SDSS-IISN11532
11,18,6,9,23,6,6,8,6,21,10,0,8,6,6,6,8,23,10,7,1,6,6,6,6,6,3,4,4,19,6,6,6,6,2,21,4,7,6,6,6,6,0,8,18,7,18,9,6,6,6,8,8,18,21,1,8,6,6,6,6,9,1,18,SN2013cf
1,22,22,22,5,20,12,14,12,2,10,1,20,12,3,3,11,20,14,18,18,3,3,5,18,18,14,7,22,18,14,3,14,11,5,14,10,3,20,18,18,20,23,11,18,18,20,3,11,3,11,20,11,20,11,3,17,21,20,14,20,3,18,14,SDSS-IISN18270
10,13,13,14,10,13,13,14,21,16,16,13,10,1,13,14,18,11,13,3,3,7,20,5,12,14,18,7,10,17,14,20,16,21,23,3,22,7,14,21,21,10,20,11,11,18,18,18,1,13,3,11,14,1,18,12,23,11,3,1,1,11,20,11,SN1921B
14,18,13,13,23,16,12,18,21,20,20,12,14,23,3,23,14,13,18,5,19,14,23,14,13,18,20,17,7,23,18,14,21,20,3,12,10,14,3,21,23,5,20,11,3,23,20,20,21,14,23,21,14,16,10,18,13,20,17,14,23,20,21,3,PSc510457
8,8,8,6,6,8,8,8,8,6,6,6,8,6,9,8,8,6,8,9,9,8,6,8,8,6,9,10,10,6,9,8,8,6,8,2,7,6,6,8,8,6,8,6,6,8,6,8,6,6,8,6,8,6,8,8,8,6,6,6,6,6,6,6,SNLS-04D1aj
3,21,13,18,14,21,20,18,3,18,18,3,18,21,16,21,18,14,12,11,11,5,3,18,16,21,3,22,22,13,14,20,18,14,18,13,22,3,3,18,5,12,12,3,11,18,3,23,13,12,18,13,14,13,14,21,13,13,23,13,23,11,18,18,SDSS-IISN15998
11,23,11,18,20,5,18,11,20,20,5,5,1,3,20,20,11,20,1,7,21,1,5,20,20,5,21,4,22,22,19,11,18,11,12,4,4,10,3,3,2,20,5,7,13,19,11,11,3,11,11,19,20,11,20,3,11,10,20,18,18,11,20,18,PSc030216
20,5,20,5,5,5,19,10,12,19,5,5,20,0,16,4,20,5,15,15,15,5,8,2,5,5,1,20,12,15,5,5,12,5,5,5,5,5,19,5,20,5,1,1,1,5,19,5,20,1,5,20,19,5,5,20,20,20,18,19,20,12,15,20,SDSS-IISN789
14,13,20,23,14,11,10,14,21,12,18,18,12,3,19,18,14,21,14,3,13,23,13,3,18,3,1,10,7,14,21,23,5,18,3,13,10,11,5,18,13,21,12,11,11,13,12,11,21,23,3,14,20,18,23,14,18,21,14,13,20,14,21,3,SDSS-IISN15740
18,13,21,21,13,23,13,11,12,18,11,14,23,12,14,13,14,13,18,2,19,3,12,18,20,12,20,10,7,11,14,13,14,20,20,11,14,18,21,12,21,23,13,14,12,20,1,3,3,21,13,18,13,23,20,14,18,14,21,14,14,13,21,21,DES16C1fgm
18,14,21,11,18,18,21,14,21,3,13,21,18,14,12,13,13,11,18,3,3,23,11,18,11,12,23,10,22,5,3,21,16,20,5,12,7,3,18,12,18,11,20,23,18,13,20,21,13,12,14,14,3,11,13,13,21,14,3,14,12,14,14,21,iPTF14gnk
19,19,19,0,11,18,19,19,19,19,0,19,7,16,6,0,19,0,0,16,4,11,0,5,19,15,8,22,4,18,0,0,19,0,2,10,4,11,6,19,19,0,2,7,7,8,0,19,19,6,11,7,11,0,19,19,19,0,18,18,0,19,19,19,SN2017cie
9,9,9,9,9,9,9,9,9,9,6,0,0,0,6,9,9,0,19,1,3,11,19,9,9,19,3,4,4,18,1,6,9,1,18,10,4,13,19,9,9,19,1,3,1,19,0,9,9,6,0,0,0,6,6,9,9,9,9,9,9,9,9,9,SN2013bb
21,20,18,14,18,12,13,21,21,13,18,11,18,12,3,20,13,20,13,11,11,18,13,14,13,21,3,10,7,11,21,12,13,20,14,13,14,11,14,11,13,18,13,18,18,18,3,14,18,18,11,11,23,3,14,3,13,13,13,16,3,13,11,14,PSc440506
10,14,18,14,3,11,18,20,16,3,14,19,3,23,3,14,11,7,5,3,20,13,3,3,12,4,17,22,22,21,7,21,11,20,21,21,10,10,17,14,18,11,18,13,13,18,14,3,14,2,18,11,14,11,2,18,14,2,12,11,13,14,3,20,LSQ13bbd
9,6,6,6,6,6,6,8,6,2,1,8,8,9,9,0,1,23,23,8,2,8,8,6,1,1,3,10,10,2,9,8,19,23,8,23,14,4,22,6,1,23,1,8,6,17,16,8,8,6,9,6,2,2,8,2,6,9,1,23,9,8,9,8,SN2014dd
9,6,6,9,6,9,9,9,9,6,19,1,8,8,6,9,9,19,19,14,18,19,6,9,9,19,23,4,4,23,8,6,9,0,23,7,4,14,19,6,9,0,19,23,14,19,19,6,9,6,6,0,19,19,8,6,9,9,9,9,9,9,9,6,SN2007fq
11,20,20,20,3,20,11,11,20,20,11,3,20,2,11,20,11,12,3,11,18,11,20,14,12,11,23,22,22,2,11,1,3,11,23,23,4,18,20,12,5,13,20,5,3,20,12,11,20,12,18,5,5,13,11,5,3,3,19,12,11,20,13,20,SDSS-IISN3195
21,23,20,18,12,20,21,14,21,18,18,18,11,5,5,18,14,14,20,14,14,21,18,13,21,14,23,10,22,11,14,23,20,1,21,18,10,11,13,13,14,20,13,18,21,3,23,18,12,18,20,13,3,14,21,13,3,14,3,14,14,23,13,14,SN2019hxb
12,12,12,3,3,14,3,13,23,20,16,21,23,20,3,3,21,20,16,18,11,3,3,21,23,12,1,10,7,11,3,20,13,12,13,21,4,18,13,14,12,13,18,11,11,18,21,13,23,12,21,14,23,13,21,11,13,18,13,21,14,13,14,3,SN2009ky
11,11,2,19,2,11,11,2,11,2,11,2,0,8,2,11,5,11,6,8,10,3,19,2,11,19,20,4,4,22,19,11,2,11,4,4,4,1,2,19,23,11,20,18,8,19,19,11,2,2,8,19,2,2,19,11,1,19,11,5,11,11,20,11,SN2007ej
9,0,0,6,6,9,9,9,0,1,1,1,1,11,19,6,0,3,6,8,1,1,21,0,1,1,1,4,4,21,14,0,19,14,14,10,4,14,19,0,6,18,11,8,1,9,19,1,6,6,11,19,1,6,1,0,6,6,6,6,9,6,1,6,LSQ16bh
6,6,6,6,6,6,6,8,8,6,6,6,6,6,9,6,6,9,6,9,6,6,6,6,1,4,0,6,1,6,6,6,8,4,8,6,6,6,6,6,6,6,9,6,6,6,6,6,6,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,SDSS-IISN15026
2,14,1,1,0,1,1,3,17,22,13,4,22,3,19,1,4,21,17,22,13,12,21,0,17,13,4,4,4,10,3,14,1,21,10,4,4,22,10,13,1,13,13,17,4,10,14,18,11,1,1,1,1,19,3,1,1,1,2,11,23,11,2,11,SNF20080515-004
3,20,12,20,1,5,3,11,5,2,12,11,5,3,20,5,13,20,16,7,16,19,5,3,19,5,16,22,22,16,19,5,20,11,5,16,4,10,11,5,20,5,5,11,16,16,23,20,5,20,11,5,11,12,5,12,20,1,20,1,15,17,12,19,PTF12ie
20,5,19,5,19,5,19,5,5,5,19,5,5,19,15,5,20,19,5,18,20,19,15,12,19,5,18,4,4,11,19,11,5,19,5,12,4,11,5,5,5,19,5,11,12,2,5,19,20,0,5,19,20,15,19,5,5,20,5,11,5,5,5,20,SDSS-IISN1782
19,19,2,19,19,19,19,11,11,19,0,11,19,19,0,19,19,19,11,19,12,11,5,19,19,11,5,4,4,17,18,11,5,5,12,17,4,11,11,19,2,19,11,18,11,11,19,19,2,19,19,8,19,19,19,19,5,5,5,11,11,11,11,11,SDSS-IISN14338
0,0,0,6,0,0,0,19,6,0,0,0,0,0,0,6,0,19,6,0,0,0,0,0,0,0,3,4,4,14,19,0,0,0,3,21,4,1,0,6,0,0,6,8,0,0,19,0,0,0,0,0,19,0,0,0,0,0,6,0,0,6,0,0,SN2019hvi
6,6,6,6,6,6,9,8,8,6,6,6,6,6,9,6,8,6,6,6,9,6,6,6,8,6,1,23,23,19,6,6,6,6,6,19,1,8,6,8,6,6,6,6,6,6,6,6,8,9,6,6,8,8,6,6,4,16,6,6,6,6,6,6,SN2009er
2,19,1,2,0,2,1,2,2,1,8,8,11,8,8,2,2,8,8,11,7,8,8,2,1,8,6,4,4,23,8,2,8,19,0,7,4,11,8,19,2,2,8,11,10,6,8,19,19,2,8,8,8,8,8,2,8,1,2,2,8,1,8,19,SN2016inu
12,11,11,23,20,11,18,20,5,18,3,20,20,21,1,13,20,7,22,8,20,19,23,5,20,5,1,22,22,13,3,5,12,13,5,12,7,5,11,12,3,13,11,19,11,11,18,3,20,20,13,13,20,2,16,18,20,12,12,20,18,18,18,12,iPTF15fy
1,20,20,5,12,11,20,11,5,5,20,5,5,5,2,20,20,3,5,19,19,5,1,20,5,1,5,22,22,19,5,5,20,20,1,8,10,19,5,11,20,3,5,5,19,5,5,20,11,5,5,20,11,5,5,5,5,12,11,18,20,20,18,11,SN2017dah
11,8,1,5,2,19,19,5,19,20,20,15,3,15,19,19,5,20,20,17,17,13,1,11,19,17,7,4,4,7,13,5,5,12,7,4,4,7,7,5,5,5,20,10,21,12,3,11,1,11,1,19,19,20,12,5,19,11,19,20,11,20,11,2,SN2007hz
9,9,6,6,6,6,0,9,9,0,1,1,11,3,11,6,6,11,1,17,17,12,11,0,6,3,21,4,4,12,20,0,0,3,12,4,4,21,20,6,6,3,20,12,10,5,5,9,6,14,20,3,3,5,19,9,9,6,0,0,6,6,9,9,SN2017fzw
17,18,19,1,20,12,20,10,5,21,4,23,23,2,19,9,2,7,4,4,10,23,11,19,2,14,4,4,4,21,21,3,11,23,23,4,4,22,18,3,0,19,1,13,4,7,10,11,19,8,1,8,3,17,21,20,19,19,1,19,11,15,20,5,SN2009fi
11,20,5,5,5,20,18,18,11,15,5,5,5,5,19,19,20,11,1,3,15,15,19,20,5,11,20,4,4,3,15,5,11,5,19,17,4,13,5,5,12,19,19,5,5,1,5,20,5,11,19,11,5,5,19,5,20,5,5,20,19,5,18,5,SN2018lqa
1,23,3,1,3,11,3,11,18,2,3,14,21,13,21,23,1,18,13,10,10,10,21,13,11,13,10,22,22,22,21,14,18,21,10,22,22,21,3,3,13,10,21,10,21,14,18,1,20,14,21,3,13,3,1,23,1,23,20,23,11,1,14,11,SNF20080805-007
20,13,18,20,18,14,14,12,13,13,18,14,20,14,21,14,20,23,11,14,14,3,12,10,12,18,14,10,22,14,18,13,13,21,3,21,10,20,14,18,21,12,18,13,23,23,11,11,13,21,13,23,3,12,14,14,18,13,13,18,11,18,23,14,SN2019ost
14,18,18,14,18,11,18,10,18,3,11,11,18,1,21,1,20,23,18,13,23,13,4,12,18,14,21,10,22,19,14,11,13,18,18,15,10,13,20,21,20,14,14,13,14,5,3,13,23,12,12,14,21,3,14,21,21,3,3,3,20,21,23,21,SDSS-IISN4177
13,14,18,13,23,20,11,14,18,14,13,1,18,3,14,23,12,23,18,23,4,21,1,23,18,21,5,22,22,3,13,18,14,18,1,22,22,19,18,13,21,13,23,7,14,3,18,11,14,12,18,5,23,20,12,14,13,3,14,18,21,23,21,12,SDSS-IISN19191
9,20,19,9,6,6,6,0,9,21,19,0,15,6,6,6,0,13,0,12,7,12,0,6,19,17,17,4,4,7,7,9,9,4,7,7,4,17,7,15,9,6,17,23,23,15,17,15,9,6,0,15,15,20,17,6,9,9,6,15,15,5,5,6,SN2019cec
18,20,23,5,12,2,3,11,11,18,23,5,20,23,20,18,13,5,2,1,3,15,11,11,5,11,11,22,22,13,11,3,12,11,5,4,4,5,11,20,20,15,12,5,5,5,11,12,12,11,5,11,5,23,5,5,12,20,12,20,20,5,3,12,SDSS-IISN15973
13,18,20,2,23,13,23,14,3,14,13,12,14,3,18,13,12,13,3,11,11,23,19,14,14,20,23,10,10,11,23,20,23,14,23,23,21,17,12,7,13,23,11,18,18,15,13,7,23,12,17,13,14,14,19,21,18,20,18,20,18,10,14,12,SNLS-06D2ce
19,19,8,19,18,1,6,19,8,0,6,18,5,5,1,8,2,6,1,17,7,5,1,0,8,0,18,4,4,7,0,8,8,0,11,4,4,10,6,8,8,2,0,20,7,11,8,8,8,8,2,11,17,8,8,2,2,0,19,20,19,8,19,19,SN2017fxh
20,12,12,5,12,15,5,20,13,3,2,18,19,22,21,19,11,20,3,21,3,18,10,20,20,1,1,22,22,19,19,11,3,5,3,23,22,16,21,5,20,3,19,1,16,18,18,23,13,1,13,5,20,2,12,1,20,11,11,20,5,20,20,20,SN2009dv
20,10,10,16,11,0,6,0,1,10,7,7,18,19,0,6,19,16,10,7,10,23,0,6,0,18,10,22,4,16,11,0,6,19,14,4,4,7,10,8,6,8,19,14,4,10,10,11,8,6,0,21,16,10,7,18,0,0,6,0,5,21,10,18,ASASSN-15bm
18,14,3,12,20,13,13,18,21,3,14,21,13,3,3,18,3,20,3,2,3,21,18,18,18,3,3,17,7,19,13,18,21,20,13,18,14,22,3,12,3,1,21,13,23,22,20,12,21,13,20,23,2,3,18,23,14,14,10,14,13,21,18,18,SDSS-IISN21354
14,1,1,3,11,13,18,8,3,2,1,23,3,13,10,14,6,23,14,23,16,10,22,14,14,13,14,22,4,4,7,14,3,13,4,4,4,21,10,3,10,10,10,10,23,14,3,2,20,1,21,13,3,14,23,2,17,7,8,11,23,1,19,2,SN2007hm
14,12,12,18,13,18,3,18,3,18,14,3,18,18,18,18,13,14,18,11,11,18,20,18,13,12,23,7,22,20,23,3,13,13,11,17,7,18,14,18,3,13,18,20,11,18,21,18,14,14,20,13,13,11,3,13,14,3,14,14,13,18,14,14,SN2007kv
9,9,9,9,9,9,9,9,9,6,6,19,0,0,6,9,9,0,19,13,18,19,0,9,9,0,5,4,4,18,0,9,9,0,5,10,4,21,0,9,9,6,19,5,13,19,0,9,9,6,6,0,0,0,6,9,9,9,9,9,9,9,9,9,SN2009ee
9,9,0,0,6,9,9,9,9,0,3,3,0,0,6,9,15,0,1,12,5,1,19,9,12,13,3,4,4,20,21,9,6,12,1,21,7,1,1,0,9,5,20,20,3,3,1,20,9,6,19,0,19,6,6,15,6,6,6,9,6,9,9,9,SN2018ezx
13,16,13,20,12,23,14,18,23,12,18,20,13,21,13,16,13,18,13,23,21,11,14,20,12,11,1,22,22,3,18,18,13,5,14,22,22,19,12,20,12,3,20,18,23,18,13,14,13,18,14,18,14,3,3,13,3,21,18,3,18,3,12,13,SDSS-IISN986
12,3,21,13,13,18,21,20,14,21,1,14,12,13,13,21,12,18,11,20,3,11,3,21,18,18,11,10,4,19,13,14,21,20,13,20,21,13,18,20,18,18,3,20,18,18,14,18,18,14,11,23,12,23,14,18,23,14,21,14,21,14,18,12,SN2019cet
19,19,8,8,0,11,19,2,2,6,8,19,19,5,1,5,19,19,16,12,18,2,5,5,5,12,7,4,4,17,18,11,11,11,11,7,4,7,18,19,18,11,11,5,20,11,0,19,19,19,5,19,0,8,8,19,19,8,19,8,19,19,19,19,SN2019opx
6,15,5,1,0,0,6,6,6,19,18,18,5,5,0,9,6,19,11,10,11,0,19,9,6,0,11,4,4,5,0,9,6,0,19,21,4,20,0,6,6,0,5,19,14,21,19,6,6,6,19,5,3,3,19,6,6,6,6,19,5,5,0,6,SDSS1803-54152-260
14,18,12,13,11,23,16,10,12,18,18,18,18,12,13,21,18,18,11,18,20,12,14,11,12,21,18,10,7,11,18,18,23,18,20,21,7,20,18,21,21,18,21,20,21,13,21,17,12,18,21,13,13,13,21,18,21,10,10,10,21,10,10,10,SDSSJ130623.89-014033.6
13,20,23,14,13,18,21,13,20,18,18,20,12,20,13,11,18,18,18,5,3,18,18,12,18,20,23,14,7,1,20,13,14,11,23,12,21,23,16,23,13,13,18,16,14,3,21,14,21,20,3,11,12,23,13,13,3,11,12,14,13,21,21,12,SDSS-IISN5241
14,21,20,14,3,21,13,23,14,18,12,14,13,13,18,13,13,18,11,11,3,14,18,18,18,20,14,10,22,10,5,3,18,20,16,10,22,13,20,13,5,18,3,3,3,23,13,21,13,14,23,18,12,18,14,20,18,3,14,14,3,14,13,12,SDSS-IISN21426
6,6,6,6,9,6,9,6,6,9,9,6,6,6,9,6,6,9,9,9,9,6,9,6,6,9,9,22,22,9,9,6,6,6,9,1,10,9,9,6,6,6,6,9,9,6,9,6,6,9,6,6,6,6,9,6,6,9,6,6,6,6,9,6,SNLS-03D4cn
20,14,11,3,3,3,16,22,11,23,21,10,20,14,10,22,12,14,20,15,5,12,23,10,14,3,2,16,4,5,14,20,13,18,11,20,7,20,13,18,14,1,12,23,11,20,20,18,23,3,18,3,23,21,20,13,21,18,23,18,10,11,21,21,SDSS-IISN15783
3,18,1,11,19,5,20,5,20,5,3,5,1,1,5,20,5,11,5,7,10,15,5,5,20,5,12,4,4,17,5,11,5,2,12,4,4,21,20,18,20,5,5,5,12,5,5,19,5,3,20,19,18,20,5,11,20,3,20,23,20,5,3,20,SDSS-IISN1027
20,11,11,12,12,5,16,21,18,20,3,1,11,3,21,21,11,20,11,7,19,11,20,11,20,11,23,4,22,0,23,20,18,11,19,16,4,10,20,13,20,20,11,8,21,3,11,20,11,20,13,14,19,13,20,5,3,12,3,20,1,12,13,11,SDSS-IISN1741
8,0,6,0,0,0,0,8,0,19,1,2,6,0,6,8,0,19,1,13,11,6,0,8,0,0,5,4,4,1,0,8,8,6,8,3,4,3,0,6,6,6,0,19,3,1,1,8,4,21,19,0,19,1,8,8,17,19,9,0,0,6,8,19,SDSS1747-53075-177
11,19,1,5,2,11,2,16,19,8,18,11,2,11,11,2,19,23,18,17,7,18,18,19,0,11,17,4,4,7,18,19,19,11,17,4,4,7,21,2,0,11,14,10,7,18,19,19,1,2,3,11,11,19,1,1,11,19,2,1,19,1,19,1,PS1-10blk
20,12,20,19,16,11,7,4,5,15,15,16,4,17,11,18,5,3,20,0,18,8,5,12,5,1,15,17,17,15,1,20,20,3,1,17,17,15,3,15,3,5,0,0,3,19,3,5,20,15,1,20,15,3,3,1,5,20,1,5,5,20,3,20,SN2007ii
23,2,2,2,2,19,2,2,1,8,19,2,8,11,19,2,1,19,23,10,16,2,2,8,1,19,23,4,4,18,11,2,11,11,2,4,4,10,2,2,2,2,2,23,21,11,19,11,1,8,19,2,2,19,1,19,11,19,1,2,11,2,19,2,SN2009gz
6,6,9,9,9,9,9,8,19,11,5,11,19,8,9,6,0,21,21,17,17,20,8,9,19,17,7,4,4,17,18,9,6,18,12,4,4,7,17,5,9,19,12,18,10,21,17,0,6,6,6,5,5,20,5,0,6,6,6,6,6,6,9,6,SN2019fyi
8,6,6,8,8,6,6,8,8,0,19,0,6,2,19,0,0,19,19,2,7,7,13,18,1,1,20,4,4,7,0,1,12,3,10,4,4,11,1,3,11,12,20,7,11,19,19,0,6,19,8,6,19,6,8,8,8,6,6,0,6,6,8,8,SN2009da
11,5,23,11,3,20,20,18,11,21,19,5,1,11,20,11,12,17,19,3,3,5,5,11,5,19,3,4,4,13,11,23,11,20,5,17,7,5,11,11,11,20,19,19,5,5,5,3,20,20,3,20,2,3,1,5,18,20,20,5,20,20,3,12,SN2007jr
8,1,19,8,1,2,8,1,20,20,5,1,0,8,8,1,7,17,17,7,12,18,19,1,12,12,4,4,4,4,5,3,17,5,12,4,4,4,12,12,19,11,5,18,17,17,17,12,8,2,3,1,19,20,12,12,2,2,0,8,11,19,2,2,PS1-14vk
14,3,21,13,13,13,3,16,12,12,14,13,5,3,13,23,20,16,11,11,18,20,18,12,3,13,11,22,22,1,18,20,17,13,14,18,22,1,20,20,13,18,14,11,23,18,14,12,21,13,3,11,14,3,18,13,13,20,20,21,13,14,14,11,DES15X2asp
20,20,23,20,20,23,18,20,20,11,20,20,11,20,11,13,20,18,11,16,18,11,3,18,12,11,18,22,22,18,12,1,18,11,3,21,4,14,5,3,20,5,11,23,16,1,20,5,23,3,20,13,5,18,20,20,20,3,20,11,12,1,13,11,SN2011cs
21,14,21,14,10,21,16,14,16,18,16,21,21,21,18,18,10,12,17,14,11,3,3,14,12,21,12,12,17,11,14,3,13,21,12,17,17,12,14,20,23,3,18,12,20,20,12,13,11,14,18,13,23,16,14,19,23,18,12,23,1,14,14,8,SN1999B
12,3,14,23,14,3,18,18,11,3,18,23,13,18,3,21,13,18,3,11,21,21,13,21,13,17,19,7,22,2,23,14,12,3,14,12,10,11,14,21,13,3,23,11,3,13,18,18,21,18,18,21,3,20,18,14,13,13,14,20,13,12,20,3,PSc071060
11,23,2,11,20,3,11,11,3,5,2,2,0,11,11,11,5,11,1,2,2,11,3,11,11,19,19,4,4,11,19,11,1,1,2,17,7,0,2,3,20,11,19,19,5,1,2,1,23,19,23,23,19,11,1,1,5,19,10,10,15,11,1,20,SDSS-IISN19436
6,8,8,8,8,6,9,8,8,8,6,0,0,11,9,6,6,9,23,4,10,8,6,9,8,6,17,4,4,18,6,19,8,19,8,10,4,10,8,6,8,19,0,8,7,11,8,6,8,6,19,20,19,19,6,8,8,9,6,5,6,0,6,8,SN2018gvn
6,6,6,9,9,6,6,6,6,9,6,6,6,8,6,6,6,6,6,19,11,18,19,6,6,6,19,4,4,18,19,6,6,8,16,21,4,11,8,9,6,8,16,11,19,6,9,6,6,6,8,8,6,6,9,6,6,9,9,9,9,9,6,6,SN2019haw
